timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784379616.7445383,0,0,2683,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379616.7917962,0,0,2693,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379616.8406434,0,0,2703,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379616.8931942,0,0,2713,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379616.9583826,0,0,2723,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379617.0013344,0,0,2733,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379617.052324,0,0,2743,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379617.1261086,0,0,2753,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379617.1889377,0,0,2763,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379617.2792885,0,0,2773,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379617.334567,0,0,2783,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379617.3945642,0,0,2793,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379617.45263,0,0,2803,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379617.5035884,0,0,2813,37,0.0,0.0,0.0,0.0,1.306,0.0
1784379617.5381522,0,0,2823,37,0.0,0.0,0.0,0.0,1.305,0.0
1784379617.5886557,0,0,2833,37,0.0,0.0,0.0,0.0,1.304,0.0
1784379617.630865,0,0,2843,37,0.0,0.0,0.0,0.0,1.303,0.0
1784379617.6736422,0,0,2853,37,0.0,0.0,0.0,0.0,1.302,0.0
1784379617.8393245,0,0,2863,37,0.0,0.0,0.0,0.0,1.301,0.0
1784379617.9059525,0,0,2873,37,0.0,0.0,0.0,0.0,1.3,0.0
1784379617.9872491,0,0,2883,37,0.0,0.0,0.0,0.0,1.299,0.0
1784379618.0968778,0,0,2893,37,0.0,0.0,0.0,0.0,1.298,0.0
1784379618.2459478,0,0,2903,37,0.0,0.0,0.0,0.0,1.297,0.0
1784379618.351116,0,0,2913,37,0.0,0.0,0.0,0.0,1.296,0.0
1784379618.5402122,0,0,2923,37,0.0,0.0,0.0,0.0,1.295,0.0
1784379618.6533504,0,0,2933,37,0.0,0.0,0.0,0.0,1.294,0.0
